weekendingdate,location,pct_hosp,date,MMWRYR,MMWRWK
2022-07-16T00:00:00.000,20,0.9444,2022-07-16,2022,28
2025-06-28T00:00:00.000,25,0.9091,2025-06-28,2025,26
2022-04-16T00:00:00.000,69,1.0,2022-04-16,2022,15
2025-07-12T00:00:00.000,69,1.0,2025-07-12,2025,28
2023-12-30T00:00:00.000,36,0.9706,2023-12-30,2023,52
2024-04-13T00:00:00.000,36,0.9706,2024-04-13,2024,15
2023-07-01T00:00:00.000,46,0.9839,2023-07-01,2023,26
2023-09-16T00:00:00.000,46,0.9839,2023-09-16,2023,37
2025-07-12T00:00:00.000,46,0.9516,2025-07-12,2025,28
2024-09-07T00:00:00.000,48,0.0682,2024-09-07,2024,36
2025-02-15T00:00:00.000,48,0.8598,2025-02-15,2025,7
2023-09-02T00:00:00.000,49,0.9821,2023-09-02,2023,35
2021-09-18T00:00:00.000,05,0.9022,2021-09-18,2021,37
2023-08-19T00:00:00.000,05,0.9348,2023-08-19,2023,33
2022-05-14T00:00:00.000,20,0.9444,2022-05-14,2022,19
2023-04-01T00:00:00.000,20,0.9444,2023-04-01,2023,13
2024-01-06T00:00:00.000,20,0.9306,2024-01-06,2024,1
2021-09-04T00:00:00.000,69,1.0,2021-09-04,2021,35
2025-03-15T00:00:00.000,36,0.9265,2025-03-15,2025,11
2024-03-02T00:00:00.000,40,0.9429,2024-03-02,2024,9
2021-03-27T00:00:00.000,42,0.8991,2021-03-27,2021,12
2021-10-23T00:00:00.000,42,0.8945,2021-10-23,2021,42
2022-04-09T00:00:00.000,72,0.8727,2022-04-09,2022,14
2022-11-19T00:00:00.000,46,0.9355,2022-11-19,2022,46
2023-11-11T00:00:00.000,48,0.9337,2023-11-11,2023,45
2023-04-29T00:00:00.000,49,0.9821,2023-04-29,2023,17
2023-03-11T00:00:00.000,54,0.9831,2023-03-11,2023,10
2025-03-15T00:00:00.000,54,1.0,2025-03-15,2025,11
2022-05-14T00:00:00.000,02,0.9167,2022-05-14,2022,19
2023-02-18T00:00:00.000,08,0.94,2023-02-18,2023,7
2021-08-07T00:00:00.000,12,0.8267,2021-08-07,2021,31
2022-02-19T00:00:00.000,12,0.8339,2022-02-19,2022,7
2023-07-08T00:00:00.000,12,0.8989,2023-07-08,2023,27
2023-07-29T00:00:00.000,13,0.9188,2023-07-29,2023,30
2025-08-02T00:00:00.000,15,0.9286,2025-08-02,2025,31
2022-02-19T00:00:00.000,20,0.9444,2022-02-19,2022,7
2025-03-29T00:00:00.000,20,0.875,2025-03-29,2025,13
2023-05-20T00:00:00.000,25,0.9205,2023-05-20,2023,20
2022-02-05T00:00:00.000,69,1.0,2022-02-05,2022,5
2021-04-17T00:00:00.000,42,0.8945,2021-04-17,2021,15
2022-02-05T00:00:00.000,72,0.8727,2022-02-05,2022,5
2021-07-31T00:00:00.000,46,0.9355,2021-07-31,2021,30
2023-12-02T00:00:00.000,46,0.9839,2023-12-02,2023,48
2021-04-10T00:00:00.000,48,0.9091,2021-04-10,2021,14
2025-05-03T00:00:00.000,48,0.8561,2025-05-03,2025,18
2021-07-31T00:00:00.000,54,0.8983,2021-07-31,2021,30
2020-12-05T00:00:00.000,05,0.913,2020-12-05,2020,49
2023-07-29T00:00:00.000,60,1.0,2023-07-29,2023,30
2025-02-22T00:00:00.000,08,0.97,2025-02-22,2025,8
2025-09-20T00:00:00.000,08,0.77,2025-09-20,2025,38
2021-10-02T00:00:00.000,12,0.8051,2021-10-02,2021,39
2021-10-23T00:00:00.000,12,0.7978,2021-10-23,2021,42
2023-11-18T00:00:00.000,13,0.9125,2023-11-18,2023,46
2021-05-29T00:00:00.000,15,0.8929,2021-05-29,2021,21
2023-01-14T00:00:00.000,15,0.9286,2023-01-14,2023,2
2023-11-11T00:00:00.000,20,0.9236,2023-11-11,2023,45
2025-03-15T00:00:00.000,20,0.8889,2025-03-15,2025,11
2020-09-05T00:00:00.000,69,0.0,2020-09-05,2020,36
2020-10-17T00:00:00.000,69,0.0,2020-10-17,2020,42
2021-04-03T00:00:00.000,36,0.9167,2021-04-03,2021,13
2022-10-01T00:00:00.000,36,0.9216,2022-10-01,2022,39
2025-07-05T00:00:00.000,40,0.8929,2025-07-05,2025,27
2025-09-20T00:00:00.000,40,0.65,2025-09-20,2025,38
2023-12-16T00:00:00.000,42,0.9679,2023-12-16,2023,50
2025-04-26T00:00:00.000,42,0.8899,2025-04-26,2025,17
2023-06-24T00:00:00.000,72,0.8909,2023-06-24,2023,25
2025-08-09T00:00:00.000,72,0.5818,2025-08-09,2025,32
2022-07-16T00:00:00.000,46,0.9355,2022-07-16,2022,28
2021-05-08T00:00:00.000,48,0.9072,2021-05-08,2021,18
2022-05-21T00:00:00.000,48,0.911,2022-05-21,2022,20
2022-03-12T00:00:00.000,49,0.9286,2022-03-12,2022,10
2022-11-05T00:00:00.000,05,0.9022,2022-11-05,2022,44
2024-02-17T00:00:00.000,05,0.9348,2024-02-17,2024,7
2025-01-25T00:00:00.000,05,0.8913,2025-01-25,2025,4
2022-11-05T00:00:00.000,60,1.0,2022-11-05,2022,44
2023-07-15T00:00:00.000,60,1.0,2023-07-15,2023,28
2023-07-22T00:00:00.000,60,1.0,2023-07-22,2023,29
2020-10-24T00:00:00.000,08,0.63,2020-10-24,2020,43
2021-06-19T00:00:00.000,08,0.78,2021-06-19,2021,24
2025-04-26T00:00:00.000,08,0.95,2025-04-26,2025,17
2022-02-05T00:00:00.000,12,0.8339,2022-02-05,2022,5
2024-10-19T00:00:00.000,12,0.4296,2024-10-19,2024,42
2025-06-28T00:00:00.000,12,0.9097,2025-06-28,2025,26
2021-02-13T00:00:00.000,13,0.9313,2021-02-13,2021,6
2023-10-28T00:00:00.000,13,0.9125,2023-10-28,2023,43
2021-02-13T00:00:00.000,15,0.8929,2021-02-13,2021,6
2023-07-29T00:00:00.000,15,0.9286,2023-07-29,2023,30
2024-06-08T00:00:00.000,20,0.4097,2024-06-08,2024,23
2025-05-31T00:00:00.000,20,0.8403,2025-05-31,2025,22
2025-08-16T00:00:00.000,20,0.8333,2025-08-16,2025,33
2020-11-28T00:00:00.000,40,0.8429,2020-11-28,2020,48
2024-01-27T00:00:00.000,42,0.9679,2024-01-27,2024,4
2021-06-19T00:00:00.000,72,0.8727,2021-06-19,2021,24
2022-11-12T00:00:00.000,72,0.8727,2022-11-12,2022,45
2021-04-03T00:00:00.000,48,0.9091,2021-04-03,2021,13
2021-07-24T00:00:00.000,48,0.911,2021-07-24,2021,29
2022-06-25T00:00:00.000,48,0.9129,2022-06-25,2022,25
2021-11-27T00:00:00.000,49,0.9107,2021-11-27,2021,47
2021-05-01T00:00:00.000,54,0.8983,2021-05-01,2021,17
2025-09-06T00:00:00.000,05,0.7283,2025-09-06,2025,36
2021-09-25T00:00:00.000,60,1.0,2021-09-25,2021,38
2023-04-08T00:00:00.000,60,1.0,2023-04-08,2023,14
2023-02-25T00:00:00.000,08,0.94,2023-02-25,2023,8
2020-08-22T00:00:00.000,12,0.0,2020-08-22,2020,34
2021-10-30T00:00:00.000,12,0.7978,2021-10-30,2021,43
2022-07-16T00:00:00.000,15,0.8929,2022-07-16,2022,28
2023-10-21T00:00:00.000,15,0.9286,2023-10-21,2023,42
2024-12-14T00:00:00.000,15,0.9643,2024-12-14,2024,50
2020-10-17T00:00:00.000,20,0.1181,2020-10-17,2020,42
2021-03-06T00:00:00.000,25,0.9091,2021-03-06,2021,9
2023-06-03T00:00:00.000,25,0.9205,2023-06-03,2023,22
2024-07-13T00:00:00.000,25,0.0114,2024-07-13,2024,28
2021-02-27T00:00:00.000,36,0.9167,2021-02-27,2021,8
2021-06-19T00:00:00.000,36,0.8578,2021-06-19,2021,24
2022-11-19T00:00:00.000,42,0.9404,2022-11-19,2022,46
2021-10-16T00:00:00.000,72,0.8727,2021-10-16,2021,41
2025-08-23T00:00:00.000,72,0.5818,2025-08-23,2025,34
2020-10-31T00:00:00.000,46,0.7903,2020-10-31,2020,44
2022-01-22T00:00:00.000,46,0.9355,2022-01-22,2022,3
2025-09-06T00:00:00.000,49,0.875,2025-09-06,2025,36
2020-10-10T00:00:00.000,54,0.0,2020-10-10,2020,41
2022-12-31T00:00:00.000,05,0.913,2022-12-31,2022,52
2022-01-29T00:00:00.000,60,1.0,2022-01-29,2022,4
2023-11-25T00:00:00.000,60,1.0,2023-11-25,2023,47
2024-05-04T00:00:00.000,60,1.0,2024-05-04,2024,18
2021-12-11T00:00:00.000,08,0.73,2021-12-11,2021,49
2023-05-27T00:00:00.000,08,0.94,2023-05-27,2023,21
2023-06-10T00:00:00.000,08,0.94,2023-06-10,2023,23
2023-04-29T00:00:00.000,12,0.8917,2023-04-29,2023,17
2024-06-01T00:00:00.000,12,0.3646,2024-06-01,2024,22
2025-04-26T00:00:00.000,12,0.9134,2025-04-26,2025,17
2022-01-22T00:00:00.000,13,0.9188,2022-01-22,2022,3
2022-11-05T00:00:00.000,15,0.8929,2022-11-05,2022,44
2020-11-28T00:00:00.000,20,0.9028,2020-11-28,2020,48
2021-10-02T00:00:00.000,20,0.9028,2021-10-02,2021,39
2022-05-28T00:00:00.000,20,0.9444,2022-05-28,2022,21
2022-09-17T00:00:00.000,20,0.9444,2022-09-17,2022,37
2024-07-06T00:00:00.000,20,0.3681,2024-07-06,2024,27
2024-11-09T00:00:00.000,25,0.9091,2024-11-09,2024,45
2021-11-20T00:00:00.000,36,0.8627,2021-11-20,2021,46
2023-03-18T00:00:00.000,42,0.9633,2023-03-18,2023,11
2023-07-01T00:00:00.000,42,0.9679,2023-07-01,2023,26
2023-10-28T00:00:00.000,42,0.9679,2023-10-28,2023,43
2025-08-09T00:00:00.000,42,0.9037,2025-08-09,2025,32
2020-09-05T00:00:00.000,46,0.0,2020-09-05,2020,36
2023-06-24T00:00:00.000,46,0.9839,2023-06-24,2023,25
2021-12-25T00:00:00.000,48,0.2254,2021-12-25,2021,51
2022-12-10T00:00:00.000,49,0.9286,2022-12-10,2022,49
2025-07-12T00:00:00.000,54,0.8814,2025-07-12,2025,28
2024-12-14T00:00:00.000,22,0.9568,2024-12-14,2024,50
2020-09-05T00:00:00.000,27,0.0,2020-09-05,2020,36
2024-03-02T00:00:00.000,27,0.9699,2024-03-02,2024,9
2024-11-09T00:00:00.000,27,0.9624,2024-11-09,2024,45
2021-07-17T00:00:00.000,41,0.9194,2021-07-17,2021,28
2022-06-25T00:00:00.000,41,0.9677,2022-06-25,2022,25
2025-06-14T00:00:00.000,44,0.8333,2025-06-14,2025,24
2024-04-06T00:00:00.000,45,0.9467,2024-04-06,2024,14
2025-08-02T00:00:00.000,45,0.9333,2025-08-02,2025,31
2020-10-31T00:00:00.000,51,0.8416,2020-10-31,2020,44
2021-12-18T00:00:00.000,51,0.8218,2021-12-18,2021,50
2023-04-08T00:00:00.000,22,0.9321,2023-04-08,2023,14
2023-10-21T00:00:00.000,27,0.9699,2023-10-21,2023,42
2020-09-05T00:00:00.000,41,0.0,2020-09-05,2020,36
2023-09-30T00:00:00.000,44,1.0,2023-09-30,2023,39
2022-04-09T00:00:00.000,45,0.9067,2022-04-09,2022,14
2023-02-04T00:00:00.000,45,0.92,2023-02-04,2023,5
2020-12-26T00:00:00.000,51,0.8713,2020-12-26,2020,52
2022-01-08T00:00:00.000,51,0.8218,2022-01-08,2022,1
2024-01-13T00:00:00.000,51,0.9208,2024-01-13,2024,2
2024-03-16T00:00:00.000,51,0.9208,2024-03-16,2024,11
2024-12-07T00:00:00.000,51,0.9505,2024-12-07,2024,49
2021-07-10T00:00:00.000,04,0.7879,2021-07-10,2021,27
2020-12-05T00:00:00.000,11,0.8182,2020-12-05,2020,49
2024-06-29T00:00:00.000,11,0.7273,2024-06-29,2024,26
2020-10-17T00:00:00.000,22,0.0123,2020-10-17,2020,42
2021-01-23T00:00:00.000,22,0.9012,2021-01-23,2021,3
2024-12-07T00:00:00.000,22,0.9321,2024-12-07,2024,49
2022-01-01T00:00:00.000,27,0.9624,2022-01-01,2021,52
2025-02-01T00:00:00.000,34,0.9882,2025-02-01,2025,5
2024-12-14T00:00:00.000,41,0.9677,2024-12-14,2024,50
2025-03-01T00:00:00.000,41,0.9355,2025-03-01,2025,9
2021-11-27T00:00:00.000,44,0.4167,2021-11-27,2021,47
2022-10-29T00:00:00.000,44,0.9167,2022-10-29,2022,43
2025-03-15T00:00:00.000,44,1.0,2025-03-15,2025,11
2025-04-19T00:00:00.000,44,0.8333,2025-04-19,2025,16
2025-07-12T00:00:00.000,44,0.75,2025-07-12,2025,28
2025-08-30T00:00:00.000,44,0.8333,2025-08-30,2025,35
2021-07-10T00:00:00.000,45,0.9067,2021-07-10,2021,27
2022-06-25T00:00:00.000,45,0.9067,2022-06-25,2022,25
2021-09-11T00:00:00.000,51,0.8317,2021-09-11,2021,36
2022-03-12T00:00:00.000,51,0.8812,2022-03-12,2022,10
2022-06-11T00:00:00.000,22,0.9136,2022-06-11,2022,23
2023-01-28T00:00:00.000,22,0.9383,2023-01-28,2023,4
2021-06-26T00:00:00.000,27,0.9624,2021-06-26,2021,25
2024-10-26T00:00:00.000,27,0.3835,2024-10-26,2024,43
2024-01-06T00:00:00.000,34,0.9882,2024-01-06,2024,1
2021-03-13T00:00:00.000,41,0.9677,2021-03-13,2021,10
2022-04-30T00:00:00.000,44,0.8333,2022-04-30,2022,17
2024-02-24T00:00:00.000,44,1.0,2024-02-24,2024,8
2024-04-06T00:00:00.000,44,1.0,2024-04-06,2024,14
2025-01-25T00:00:00.000,44,0.9167,2025-01-25,2025,4
2022-11-05T00:00:00.000,45,0.9067,2022-11-05,2022,44
2024-12-21T00:00:00.000,45,0.9333,2024-12-21,2024,51
2020-10-03T00:00:00.000,51,0.0,2020-10-03,2020,40
2024-09-07T00:00:00.000,51,0.3465,2024-09-07,2024,36
2023-12-02T00:00:00.000,04,0.899,2023-12-02,2023,48
2024-12-21T00:00:00.000,11,0.7273,2024-12-21,2024,51
2020-10-24T00:00:00.000,22,0.2716,2020-10-24,2020,43
2021-01-16T00:00:00.000,22,0.9012,2021-01-16,2021,2
2023-08-12T00:00:00.000,22,0.9198,2023-08-12,2023,32
2022-04-30T00:00:00.000,27,0.9699,2022-04-30,2022,17
2022-10-29T00:00:00.000,34,0.9647,2022-10-29,2022,43
2022-12-03T00:00:00.000,34,0.9647,2022-12-03,2022,48
2021-03-06T00:00:00.000,44,0.9167,2021-03-06,2021,9
2024-08-10T00:00:00.000,44,0.5,2024-08-10,2024,32
2021-04-03T00:00:00.000,45,0.9067,2021-04-03,2021,13
2024-08-24T00:00:00.000,45,0.3067,2024-08-24,2024,34
2021-11-27T00:00:00.000,51,0.8317,2021-11-27,2021,47
2025-03-15T00:00:00.000,51,0.9505,2025-03-15,2025,11
2022-03-19T00:00:00.000,11,0.8182,2022-03-19,2022,11
2022-07-16T00:00:00.000,11,0.8182,2022-07-16,2022,28
2025-07-12T00:00:00.000,22,0.9259,2025-07-12,2025,28
2021-03-27T00:00:00.000,27,0.9699,2021-03-27,2021,12
2021-09-04T00:00:00.000,27,0.9398,2021-09-04,2021,35
2024-09-07T00:00:00.000,27,0.0075,2024-09-07,2024,36
2024-06-15T00:00:00.000,41,0.4194,2024-06-15,2024,24
2025-02-08T00:00:00.000,41,0.9032,2025-02-08,2025,6
2021-12-11T00:00:00.000,44,0.4167,2021-12-11,2021,49
2022-01-01T00:00:00.000,44,0.4167,2022-01-01,2021,52
2022-01-22T00:00:00.000,45,0.9067,2022-01-22,2022,3
2020-09-05T00:00:00.000,51,0.0,2020-09-05,2020,36
2022-11-19T00:00:00.000,04,0.8384,2022-11-19,2022,46
2023-04-08T00:00:00.000,11,0.8182,2023-04-08,2023,14
2023-04-15T00:00:00.000,11,0.8182,2023-04-15,2023,15
2024-06-01T00:00:00.000,11,0.6364,2024-06-01,2024,22
2024-02-03T00:00:00.000,22,0.9259,2024-02-03,2024,5
2025-08-30T00:00:00.000,27,0.9323,2025-08-30,2025,35
2020-10-03T00:00:00.000,34,0.0,2020-10-03,2020,40
2023-03-11T00:00:00.000,34,0.9765,2023-03-11,2023,10
2024-03-02T00:00:00.000,34,0.9882,2024-03-02,2024,9
2023-03-04T00:00:00.000,44,1.0,2023-03-04,2023,9
2023-09-02T00:00:00.000,45,0.9467,2023-09-02,2023,35
2025-05-31T00:00:00.000,04,0.9091,2025-05-31,2025,22
2025-06-28T00:00:00.000,11,0.6364,2025-06-28,2025,26
2025-03-01T00:00:00.000,22,0.9444,2025-03-01,2025,9
2020-08-29T00:00:00.000,34,0.0,2020-08-29,2020,35
2023-02-18T00:00:00.000,34,0.9765,2023-02-18,2023,7
2024-12-14T00:00:00.000,34,0.9765,2024-12-14,2024,50
2022-05-07T00:00:00.000,41,0.9677,2022-05-07,2022,18
2023-02-11T00:00:00.000,41,0.9677,2023-02-11,2023,6
2023-02-25T00:00:00.000,41,0.9677,2023-02-25,2023,8
2023-09-02T00:00:00.000,41,0.9839,2023-09-02,2023,35
2023-11-18T00:00:00.000,44,1.0,2023-11-18,2023,46
2024-05-04T00:00:00.000,51,0.9208,2024-05-04,2024,18
2024-08-10T00:00:00.000,51,0.3465,2024-08-10,2024,32
2022-04-30T00:00:00.000,04,0.8586,2022-04-30,2022,17
2023-04-08T00:00:00.000,04,0.8889,2023-04-08,2023,14
2021-10-23T00:00:00.000,22,0.8951,2021-10-23,2021,42
2021-02-13T00:00:00.000,27,0.9699,2021-02-13,2021,6
2024-10-12T00:00:00.000,27,0.1278,2024-10-12,2024,41
2020-10-10T00:00:00.000,41,0.0,2020-10-10,2020,41
2021-02-20T00:00:00.000,41,0.9677,2021-02-20,2021,7
2022-09-24T00:00:00.000,41,0.9677,2022-09-24,2022,38
2022-02-05T00:00:00.000,44,0.9167,2022-02-05,2022,5
2022-08-13T00:00:00.000,44,0.9167,2022-08-13,2022,32
2021-11-20T00:00:00.000,45,0.9067,2021-11-20,2021,46
2021-05-01T00:00:00.000,11,0.8182,2021-05-01,2021,17
2022-10-29T00:00:00.000,11,0.8182,2022-10-29,2022,43
2021-02-27T00:00:00.000,22,0.9012,2021-02-27,2021,8
2021-09-04T00:00:00.000,22,0.9012,2021-09-04,2021,35
2022-05-28T00:00:00.000,27,0.9699,2022-05-28,2022,21
2024-05-04T00:00:00.000,45,0.9467,2024-05-04,2024,18
2021-08-28T00:00:00.000,51,0.8218,2021-08-28,2021,34
2022-04-16T00:00:00.000,51,0.8812,2022-04-16,2022,15
2024-07-13T00:00:00.000,04,0.4242,2024-07-13,2024,28
2021-02-27T00:00:00.000,11,0.8182,2021-02-27,2021,8
2023-10-28T00:00:00.000,11,0.8182,2023-10-28,2023,43
2023-06-17T00:00:00.000,27,0.9699,2023-06-17,2023,24
2023-09-30T00:00:00.000,27,0.9699,2023-09-30,2023,39
2024-11-30T00:00:00.000,27,0.9624,2024-11-30,2024,48
2022-01-15T00:00:00.000,41,0.9032,2022-01-15,2022,2
2024-09-21T00:00:00.000,41,0.371,2024-09-21,2024,38
2021-07-31T00:00:00.000,45,0.9067,2021-07-31,2021,30
2023-03-11T00:00:00.000,45,0.92,2023-03-11,2023,10
2025-01-25T00:00:00.000,04,0.9091,2025-01-25,2025,4
2021-12-04T00:00:00.000,11,0.8182,2021-12-04,2021,48
2025-05-31T00:00:00.000,11,0.7273,2025-05-31,2025,22
2021-11-20T00:00:00.000,22,0.8951,2021-11-20,2021,46
2022-05-07T00:00:00.000,22,0.9136,2022-05-07,2022,18
2023-02-04T00:00:00.000,22,0.9383,2023-02-04,2023,5
2023-04-29T00:00:00.000,22,0.9321,2023-04-29,2023,17
2024-07-13T00:00:00.000,27,0.0075,2024-07-13,2024,28
2020-11-28T00:00:00.000,41,0.8871,2020-11-28,2020,48
2025-03-15T00:00:00.000,41,0.9194,2025-03-15,2025,11
2021-08-07T00:00:00.000,44,0.5833,2021-08-07,2021,31
2022-06-11T00:00:00.000,44,0.9167,2022-06-11,2022,23
2025-06-07T00:00:00.000,44,0.8333,2025-06-07,2025,23
2023-07-15T00:00:00.000,45,0.9333,2023-07-15,2023,28
2024-05-18T00:00:00.000,45,0.3067,2024-05-18,2024,20
2025-02-15T00:00:00.000,51,0.9406,2025-02-15,2025,7
2021-12-25T00:00:00.000,06,0.9347,2021-12-25,2021,51
2022-01-15T00:00:00.000,06,0.9347,2022-01-15,2022,2
2023-11-04T00:00:00.000,06,0.9598,2023-11-04,2023,44
2024-07-06T00:00:00.000,06,0.5276,2024-07-06,2024,27
2023-09-30T00:00:00.000,09,1.0,2023-09-30,2023,39
2023-12-23T00:00:00.000,09,1.0,2023-12-23,2023,51
2025-05-17T00:00:00.000,09,0.9688,2025-05-17,2025,20
2024-12-07T00:00:00.000,16,0.9362,2024-12-07,2024,49
2020-11-28T00:00:00.000,26,0.9359,2020-11-28,2020,48
2023-09-23T00:00:00.000,26,0.9808,2023-09-23,2023,38
2024-09-21T00:00:00.000,26,0.7564,2024-09-21,2024,38
2021-07-10T00:00:00.000,55,0.8095,2021-07-10,2021,27
2021-04-24T00:00:00.000,56,0.8667,2021-04-24,2021,16
2023-08-12T00:00:00.000,56,0.8667,2023-08-12,2023,32
2023-02-18T00:00:00.000,06,0.9724,2023-02-18,2023,7
2023-12-09T00:00:00.000,06,0.9573,2023-12-09,2023,49
2025-07-26T00:00:00.000,06,0.9221,2025-07-26,2025,30
2020-08-15T00:00:00.000,09,0.0,2020-08-15,2020,33
2021-09-25T00:00:00.000,21,0.3125,2021-09-25,2021,38
2023-08-19T00:00:00.000,26,0.9808,2023-08-19,2023,33
2024-12-07T00:00:00.000,26,0.9167,2024-12-07,2024,49
2025-02-01T00:00:00.000,26,0.8718,2025-02-01,2025,5
2023-11-25T00:00:00.000,31,0.9694,2023-11-25,2023,47
2025-03-08T00:00:00.000,31,0.9592,2025-03-08,2025,10
2023-05-06T00:00:00.000,33,1.0,2023-05-06,2023,18
2023-11-18T00:00:00.000,33,1.0,2023-11-18,2023,46
2020-08-08T00:00:00.000,32,0.8039,2020-08-08,2020,32
2020-09-19T00:00:00.000,56,0.0,2020-09-19,2020,38
2022-12-10T00:00:00.000,56,0.8667,2022-12-10,2022,49
2023-02-04T00:00:00.000,56,0.9333,2023-02-04,2023,5
2025-03-15T00:00:00.000,06,0.9472,2025-03-15,2025,11
2022-10-22T00:00:00.000,16,0.9574,2022-10-22,2022,42
2023-06-17T00:00:00.000,21,0.9375,2023-06-17,2023,24
2024-09-21T00:00:00.000,21,0.2054,2024-09-21,2024,38
2025-06-07T00:00:00.000,21,0.8839,2025-06-07,2025,23
2025-09-20T00:00:00.000,26,0.8526,2025-09-20,2025,38
2020-10-24T00:00:00.000,31,0.8061,2020-10-24,2020,43
2023-02-11T00:00:00.000,31,0.9694,2023-02-11,2023,6
2025-06-21T00:00:00.000,31,0.9082,2025-06-21,2025,25
2021-01-02T00:00:00.000,32,0.8431,2021-01-02,2020,53
2022-10-22T00:00:00.000,32,0.8627,2022-10-22,2022,42
2023-01-07T00:00:00.000,32,0.902,2023-01-07,2023,1
2024-08-31T00:00:00.000,32,0.0588,2024-08-31,2024,35
2021-09-18T00:00:00.000,55,0.7891,2021-09-18,2021,37
2020-12-05T00:00:00.000,06,0.907,2020-12-05,2020,49
2022-09-03T00:00:00.000,06,0.9296,2022-09-03,2022,35
2020-10-03T00:00:00.000,16,0.0,2020-10-03,2020,40
2023-05-13T00:00:00.000,16,1.0,2023-05-13,2023,19
2024-07-13T00:00:00.000,21,0.2857,2024-07-13,2024,28
2025-02-22T00:00:00.000,26,0.8526,2025-02-22,2025,8
2022-02-19T00:00:00.000,31,0.9388,2022-02-19,2022,7
2022-10-29T00:00:00.000,31,0.9388,2022-10-29,2022,43
2022-12-10T00:00:00.000,33,0.9615,2022-12-10,2022,49
2022-01-01T00:00:00.000,55,0.8027,2022-01-01,2021,52
2022-03-19T00:00:00.000,55,0.932,2022-03-19,2022,11
2025-08-30T00:00:00.000,55,0.9524,2025-08-30,2025,35
2024-07-13T00:00:00.000,56,0.7667,2024-07-13,2024,28
2024-08-24T00:00:00.000,56,0.7,2024-08-24,2024,34
2021-02-13T00:00:00.000,09,0.9688,2021-02-13,2021,6
2024-01-06T00:00:00.000,16,1.0,2024-01-06,2024,1
2024-03-23T00:00:00.000,16,1.0,2024-03-23,2024,12
2022-09-03T00:00:00.000,21,0.9286,2022-09-03,2022,35
2024-07-27T00:00:00.000,21,0.25,2024-07-27,2024,30
2021-12-25T00:00:00.000,26,0.9359,2021-12-25,2021,51
2024-12-14T00:00:00.000,26,0.9423,2024-12-14,2024,50
2025-08-02T00:00:00.000,26,0.8333,2025-08-02,2025,31
2021-10-30T00:00:00.000,55,0.8027,2021-10-30,2021,43
2025-08-16T00:00:00.000,55,0.9864,2025-08-16,2025,33
2022-04-30T00:00:00.000,56,0.8667,2022-04-30,2022,17
2024-03-30T00:00:00.000,56,0.8667,2024-03-30,2024,13
2022-07-16T00:00:00.000,06,0.9372,2022-07-16,2022,28
2022-12-03T00:00:00.000,06,0.9472,2022-12-03,2022,48
2021-10-02T00:00:00.000,09,0.9688,2021-10-02,2021,39
2021-10-23T00:00:00.000,16,0.9574,2021-10-23,2021,42
2021-12-11T00:00:00.000,21,0.2857,2021-12-11,2021,49
2024-12-28T00:00:00.000,21,0.9643,2024-12-28,2024,52
2023-05-13T00:00:00.000,26,0.9808,2023-05-13,2023,19
2022-10-08T00:00:00.000,31,0.9388,2022-10-08,2022,40
2023-01-14T00:00:00.000,31,0.9694,2023-01-14,2023,2
2023-08-19T00:00:00.000,31,0.9694,2023-08-19,2023,33
2024-12-28T00:00:00.000,33,1.0,2024-12-28,2024,52
2025-09-13T00:00:00.000,06,0.8869,2025-09-13,2025,37
2021-03-20T00:00:00.000,09,0.9688,2021-03-20,2021,11
2021-11-27T00:00:00.000,09,0.9688,2021-11-27,2021,47
2020-08-15T00:00:00.000,16,0.0,2020-08-15,2020,33
2022-06-25T00:00:00.000,16,0.9574,2022-06-25,2022,25
2020-12-05T00:00:00.000,21,0.9375,2020-12-05,2020,49
2022-08-06T00:00:00.000,21,0.9286,2022-08-06,2022,31
2022-12-31T00:00:00.000,21,0.9464,2022-12-31,2022,52
2025-08-23T00:00:00.000,26,0.891,2025-08-23,2025,34
2021-02-20T00:00:00.000,33,0.9615,2021-02-20,2021,7
2021-08-14T00:00:00.000,32,0.8431,2021-08-14,2021,32
2024-08-24T00:00:00.000,32,0.0588,2024-08-24,2024,34
2023-02-25T00:00:00.000,55,0.9796,2023-02-25,2023,8
2021-08-21T00:00:00.000,06,0.8518,2021-08-21,2021,33
2025-05-03T00:00:00.000,06,0.8894,2025-05-03,2025,18
2025-07-26T00:00:00.000,09,0.9063,2025-07-26,2025,30
2021-08-07T00:00:00.000,16,0.9574,2021-08-07,2021,31
2024-04-06T00:00:00.000,16,1.0,2024-04-06,2024,14
2020-09-05T00:00:00.000,21,0.0,2020-09-05,2020,36
2025-09-06T00:00:00.000,21,0.8661,2025-09-06,2025,36
2022-01-01T00:00:00.000,26,0.9359,2022-01-01,2021,52
2023-09-16T00:00:00.000,26,0.9808,2023-09-16,2023,37
2021-03-27T00:00:00.000,31,0.949,2021-03-27,2021,12
2022-07-09T00:00:00.000,31,0.9388,2022-07-09,2022,27
2025-07-26T00:00:00.000,31,0.8776,2025-07-26,2025,30
2022-01-15T00:00:00.000,32,0.8431,2022-01-15,2022,2
2025-02-01T00:00:00.000,32,0.902,2025-02-01,2025,5
2025-06-14T00:00:00.000,55,0.9728,2025-06-14,2025,24
2020-11-07T00:00:00.000,56,0.8667,2020-11-07,2020,45
2021-05-22T00:00:00.000,06,0.9397,2021-05-22,2021,20
2023-05-20T00:00:00.000,06,0.9623,2023-05-20,2023,20
2022-01-01T00:00:00.000,09,0.9688,2022-01-01,2021,52
